"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityStronglyConnectedComponentId",0,1,"axon-eventsourcing-5.1.1","axon-eventsourcing-5.1.1",""
"communityStronglyConnectedComponentId",1,1,"axon-update-5.1.1","axon-update-5.1.1",""
"communityStronglyConnectedComponentId",2,1,"axon-tracing-opentelemetry-5.1.1","axon-tracing-opentelemetry-5.1.1",""
"communityStronglyConnectedComponentId",3,1,"axoniq-spring-boot-autoconfigure-5.1.1","axoniq-spring-boot-autoconfigure-5.1.1",""
"communityStronglyConnectedComponentId",4,1,"axon-common-5.1.1","axon-common-5.1.1",""
"communityStronglyConnectedComponentId",5,1,"axon-test-5.1.1","axon-test-5.1.1",""
"communityStronglyConnectedComponentId",6,1,"axon-conversion-5.1.1","axon-conversion-5.1.1",""
"communityStronglyConnectedComponentId",7,1,"axon-metrics-micrometer-5.1.1","axon-metrics-micrometer-5.1.1",""
"communityStronglyConnectedComponentId",8,1,"axon-server-connector-5.1.1","axon-server-connector-5.1.1",""
"communityStronglyConnectedComponentId",9,1,"axon-modelling-5.1.1","axon-modelling-5.1.1",""
"communityStronglyConnectedComponentId",10,1,"axon-messaging-5.1.1","axon-messaging-5.1.1",""
