"artifactName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInArtifact","externalTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact.cypher"
"axon-messaging-4.12.0","org.apache.avro",16,54,830,"Schema,SchemaCompatibility$Incompatibility,SchemaCompatibility,AvroRuntimeException,SchemaCompatibility$SchemaIncompatibilityType,SchemaCompatibility$SchemaCompatibilityResult,SchemaCompatibility$SchemaPairCompatibility,InvalidNumberEncodingException,SchemaNormalization,SchemaCompatibility$SchemaCompatibilityType,InvalidAvroMagicException",""
"axon-messaging-4.12.0","com.fasterxml.jackson.databind",15,65,830,"JsonNode,DeserializationContext,JsonDeserializer,ObjectMapper,ObjectReader,ObjectWriter,ObjectMapper$DefaultTyping,DeserializationFeature",""
"axon-messaging-4.12.0","org.reactivestreams",13,37,830,"Publisher",""
"axon-messaging-4.12.0","com.github.kagkarlsson.scheduler.task",10,40,830,"ExecutionContext,TaskWithDataDescriptor,Task,TaskInstance,TaskInstanceId",""
"axon-messaging-4.12.0","com.thoughtworks.xstream.io",9,39,830,"HierarchicalStreamReader,HierarchicalStreamWriter,HierarchicalStreamDriver",""
"axon-messaging-4.12.0","javax.cache.event",8,26,830,"CacheEntryRemovedListener,CacheEntryListenerException,CacheEntryExpiredListener,CacheEntryEventFilter,CacheEntryCreatedListener,CacheEntryUpdatedListener,CacheEntryEvent,CacheEntryListener",""
"axon-messaging-4.12.0","org.ehcache.event",8,30,830,"EventType,EventFiring,EventOrdering,CacheEventListener,CacheEvent",""
"axon-messaging-4.12.0","com.github.kagkarlsson.scheduler",7,46,830,"SchedulerState,Scheduler,ScheduledExecution",""
"axon-messaging-4.12.0","org.apache.avro.generic",7,26,830,"GenericRecord,GenericData,GenericDatumReader",""
"axon-messaging-4.12.0","org.apache.avro.message",7,23,830,"BadHeaderException,SchemaStore,BinaryMessageEncoder,BinaryMessageDecoder",""
"axon-messaging-4.12.0","com.thoughtworks.xstream.converters",6,6,830,"MarshallingContext,UnmarshallingContext",""
"axon-messaging-4.12.0","org.jobrunr.scheduling",6,31,830,"JobScheduler,JobBuilder",""
"axon-messaging-4.12.0","com.thoughtworks.xstream.mapper",5,6,830,"Mapper,CannotResolveClassException",""
"axon-messaging-4.12.0","jakarta.validation",5,15,830,"Validation,Validator,ConstraintViolation,ValidatorFactory",""
"axon-messaging-4.12.0","javax.validation",5,15,830,"ConstraintViolation,ValidatorFactory,Validation,Validator",""
"axon-messaging-4.12.0","net.sf.ehcache",5,47,830,"Element,Ehcache,CacheException",""
"axon-messaging-4.12.0","nu.xom",5,15,830,"Document,ParsingException,Builder",""
"axon-messaging-4.12.0","com.fasterxml.jackson.core",4,7,830,"JacksonException,JsonParser,JsonProcessingException",""
"axon-messaging-4.12.0","com.thoughtworks.xstream",4,42,830,"XStream",""
"axon-messaging-4.12.0","com.thoughtworks.xstream.io.xml",4,13,830,"XomReader,Dom4JReader,XppDriver,CompactWriter",""
"axon-messaging-4.12.0","org.apache.avro.specific",4,16,830,"SpecificRecordBase,SpecificData",""
"axon-messaging-4.12.0","com.fasterxml.jackson.databind.node",3,12,830,"ObjectNode,JsonNodeType",""
"axon-messaging-4.12.0","com.fasterxml.jackson.databind.type",3,3,830,"TypeFactory",""
"axon-messaging-4.12.0","com.thoughtworks.xstream.converters.collections",3,7,830,"CollectionConverter,MapConverter",""
"axon-messaging-4.12.0","javax.cache.configuration",3,9,830,"CacheEntryListenerConfiguration,Factory",""
"axon-messaging-4.12.0","net.sf.ehcache.event",3,7,830,"CacheEventListener,RegisteredEventListeners",""
"axon-messaging-4.12.0","org.dom4j",3,11,830,"Document",""
"axon-messaging-4.12.0","com.github.kagkarlsson.scheduler.task.helper",2,14,830,"Tasks$OneTimeTaskBuilder",""
"axon-messaging-4.12.0","org.jobrunr.jobs.states",2,7,830,"IllegalJobStateChangeException,StateName",""
"axon-messaging-4.12.0","reactor.util.concurrent",2,3,830,"Queues",""
"axon-messaging-4.12.0","reactor.util.context",2,6,830,"ContextView,Context",""
"axon-messaging-4.12.0","com.fasterxml.jackson.databind.jsontype",1,2,830,"TypeDeserializer",""
"axon-messaging-4.12.0","com.fasterxml.jackson.databind.module",1,3,830,"SimpleModule",""
"axon-messaging-4.12.0","com.fasterxml.jackson.datatype.jsr310",1,2,830,"JavaTimeModule",""
"axon-messaging-4.12.0","javax.cache",1,13,830,"Cache",""
"axon-messaging-4.12.0","org.apache.avro.io",1,3,830,"DecoderFactory",""
"axon-messaging-4.12.0","org.apache.avro.util",1,1,830,"ClassUtils",""
"axon-messaging-4.12.0","org.apache.commons.lang3.tuple",1,4,830,"Pair",""
"axon-messaging-4.12.0","org.dom4j.io",1,3,830,"STAXEventReader",""
"axon-messaging-4.12.0","org.ehcache.config",1,2,830,"CacheRuntimeConfiguration",""
"axon-messaging-4.12.0","org.ehcache.core",1,13,830,"Ehcache",""
"axon-messaging-4.12.0","org.quartz.impl.matchers",1,2,830,"GroupMatcher",""
"axon-messaging-4.12.0","reactor.core",1,1,830,"Disposable",""
"axon-modelling-4.12.0","javax.annotation",37,132,158,"Nonnull,Nullable",""
"axon-modelling-4.12.0","javax.persistence",23,83,158,"LockModeType,EntityManager,EntityNotFoundException,TypedQuery,Query,EntityManagerFactory,Entity,Id,Table,Index,Basic,GeneratedValue,Lob,Column,MappedSuperclass",""
"axon-modelling-4.12.0","jakarta.persistence",18,77,158,"EntityManager,LockModeType,TypedQuery,EntityNotFoundException,EntityManagerFactory,Query,GeneratedValue,Table,Id,Basic,Index,Entity,Column,Lob",""
"axon-modelling-4.12.0","org.slf4j",17,58,158,"LoggerFactory,Logger",""
"axon-modelling-4.12.0","com.fasterxml.jackson.annotation",4,6,158,"JsonProperty,JsonCreator",""
"axon-server-connector-4.12.0","io.grpc",62,119,147,"ClientCall,ClientCall$Listener,ForwardingClientCall$SimpleForwardingClientCall,Metadata,Channel,ClientInterceptor,Metadata$Key,CallOptions,MethodDescriptor,Metadata$AsciiMarshaller,ManagedChannelBuilder,Status,Status$Code,ForwardingClientCallListener$SimpleForwardingClientCallListener,StatusRuntimeException,MethodDescriptor$MethodType",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.grpc",55,273,147,"SerializedObject$Builder,SerializedObject,ErrorMessage,MetaDataValue,ProcessingKey,ProcessingInstruction$Builder,MetaDataValue$Builder,ProcessingInstruction,MetaDataValue$DataCase,ErrorMessage$Builder,InstructionAck,InstructionAck$Builder,FlowControl$Builder,FlowControl",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.grpc.query",46,237,147,"QueryResponse,QueryRequest,QueryRequest$Builder,QueryResponse$Builder,QueryUpdate,QueryUpdate$Builder,SubscriptionQuery,QueryProviderInbound,QueryProviderOutbound,QueryUpdateComplete,QueryUpdateComplete$Builder,QueryUpdateCompleteExceptionally$Builder,QueryUpdateCompleteExceptionally,SubscriptionQueryResponse$Builder,QueryProviderOutbound$Builder,SubscriptionQueryResponse,SubscriptionQuery$Builder",""
"axon-server-connector-4.12.0","org.slf4j",43,104,147,"Logger,LoggerFactory",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.connector",31,128,147,"AxonServerConnection,Registration,ResultStream,FlowControl,ReplyChannel,ResultStreamPublisher,AxonServerConnectionFactory,AxonServerConnectionFactory$Builder",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.connector.event",21,98,147,"AppendEventsTransaction,EventChannel,AggregateEventStream,EventQueryResultEntry,PersistentStreamProperties,EventStream,PersistentStreamSegment,PersistentStreamCallbacks,PersistentStream",""
"axon-server-connector-4.12.0","javax.annotation",21,112,147,"Nonnull",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.grpc.control",16,96,147,"TopologyChange,EventProcessorInfo$SegmentStatus$Builder,EventProcessorInfo$SegmentStatus,EventProcessorInfo,EventProcessorInfo$Builder,NodeInfo,NodeInfo$Builder,UpdateType,QuerySubscription,CommandSubscription",""
"axon-server-connector-4.12.0","reactor.core.publisher",14,56,147,"Flux,FluxSink,Mono,BaseSubscriber,SignalType",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.grpc.event",12,69,147,"Event$Builder,Confirmation,Event,EventWithToken,EventWithToken$Builder",""
"axon-server-connector-4.12.0","com.google.protobuf",9,16,147,"ByteString,MessageLite",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.grpc.command",9,52,147,"Command,CommandResponse,CommandResponse$Builder,Command$Builder",""
"axon-server-connector-4.12.0","io.grpc.stub",7,27,147,"StreamObserver,ClientCallStreamObserver,ClientResponseObserver",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.connector.query",5,36,147,"SubscriptionQueryResult,QueryHandler$UpdateHandler,QueryHandler,QueryDefinition,QueryChannel",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.connector.control",4,5,147,"ControlChannel,ProcessorInstructionHandler",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.connector.impl",4,10,147,"CloseAwareReplyChannel,StreamClosedException,ServerAddress,ContextConnection",""
"axon-server-connector-4.12.0","org.reactivestreams",4,15,147,"Publisher,Subscription",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.grpc.streams",3,16,147,"PersistentStreamEvent",""
"axon-server-connector-4.12.0","reactor.core.scheduler",3,4,147,"Scheduler,Schedulers",""
"axon-server-connector-4.12.0","io.grpc.netty.shaded.io.netty.util.internal",2,2,147,"OutOfDirectMemoryError",""
"axon-server-connector-4.12.0","com.google.common.base",1,1,147,"Strings",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.connector.admin",1,3,147,"AdminChannel",""
"axon-server-connector-4.12.0","io.axoniq.axonserver.connector.command",1,3,147,"CommandChannel",""
"axon-server-connector-4.12.0","io.grpc.netty.shaded.io.grpc.netty",1,1,147,"GrpcSslContexts",""
"axon-server-connector-4.12.0","io.grpc.netty.shaded.io.netty.handler.ssl",1,2,147,"SslContextBuilder",""
"axon-server-connector-4.12.0","org.springframework.boot.context.properties",1,2,147,"ConfigurationProperties",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.boot.autoconfigure.condition",77,174,90,"ConditionalOnMissingBean,ConditionalOnBean,ConditionalOnProperty,ConditionalOnClass,ConditionalOnMissingClass,ConditionalOnExpression,AnyNestedCondition,AllNestedConditions,ConditionOutcome,SpringBootCondition",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.boot.autoconfigure",62,64,90,"AutoConfiguration,AutoConfigureBefore,AutoConfigureAfter,AutoConfigurationPackages",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.context.annotation",52,166,90,"Conditional,Bean,Import,Lazy,Configuration,Primary,ConditionContext,Condition,Role,ConfigurationCondition$ConfigurationPhase,ImportBeanDefinitionRegistrar,ConfigurationCondition",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.boot.context.properties",22,28,90,"ConfigurationProperties,EnableConfigurationProperties,NestedConfigurationProperty",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.beans.factory.annotation",11,28,90,"Qualifier,Autowired",""
"axon-spring-boot-autoconfigure-4.12.0","javax.annotation",8,9,90,"Nonnull",""
"axon-spring-boot-autoconfigure-4.12.0","org.slf4j",8,13,90,"Logger,LoggerFactory",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.boot.actuate.health",7,24,90,"SimpleStatusAggregator,Status,AbstractHealthIndicator,Health$Builder",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.spring.config",6,18,90,"SpringConfigurer,SpringAxonConfiguration,MessageHandlerLookup,SpringAggregateLookup,SpringSagaLookup",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.beans.factory",6,26,90,"BeanClassLoaderAware,NoSuchBeanDefinitionException,BeanFactoryUtils,InitializingBean,BeanFactory",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.context",6,24,90,"ApplicationContext,ApplicationContextAware",""
"axon-spring-boot-autoconfigure-4.12.0","jakarta.persistence",4,6,90,"PersistenceContext,EntityManager,EntityManagerFactory",""
"axon-spring-boot-autoconfigure-4.12.0","javax.persistence",4,6,90,"EntityManager,PersistenceContext,EntityManagerFactory",""
"axon-spring-boot-autoconfigure-4.12.0","org.apache.avro.message",4,10,90,"SchemaStore,SchemaStore$Cache",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.beans.factory.config",4,7,90,"ConfigurableListableBeanFactory,RuntimeBeanReference",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.beans.factory.support",4,21,90,"BeanDefinitionRegistry,BeanDefinitionRegistryPostProcessor,BeanDefinitionBuilder",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.boot.testcontainers.service.connection",4,9,90,"ContainerConnectionDetailsFactory$ContainerConnectionDetails,ContainerConnectionSource,ContainerConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.core.annotation",4,4,90,"AnnotationAwareOrderComparator,Order",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.spring.serialization.avro",3,8,90,"SpecificRecordBaseClasspathAvroSchemaLoader,AvroSchemaPackages,ClasspathAvroSchemaLoader",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.boot.autoconfigure.orm.jpa",3,3,90,"HibernateJpaAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.boot.autoconfigure.service.connection",3,3,90,"ConnectionDetails",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.boot.context.properties.bind",3,4,90,"Binder,Bindable,BindResult",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.core.type",3,5,90,"AnnotatedTypeMetadata,AnnotationMetadata",""
"axon-spring-boot-autoconfigure-4.12.0","com.fasterxml.jackson.databind",2,10,90,"ObjectMapper",""
"axon-spring-boot-autoconfigure-4.12.0","com.fasterxml.jackson.dataformat.cbor.databind",2,8,90,"CBORMapper",""
"axon-spring-boot-autoconfigure-4.12.0","com.thoughtworks.xstream",2,8,90,"XStream",""
"axon-spring-boot-autoconfigure-4.12.0","io.axoniq.axonserver.connector.event",2,3,90,"PersistentStreamProperties",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.metrics",2,8,90,"MetricsConfigurerModule,GlobalMetricRegistry",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.micrometer",2,10,90,"GlobalMetricRegistry,MetricsConfigurerModule",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.spring.config.annotation",2,7,90,"HandlerDefinitionFactoryBean,SpringParameterResolverFactoryBean",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.spring.eventsourcing",2,10,90,"SpringAggregateSnapshotter$Builder,SpringAggregateSnapshotter",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.beans",2,3,90,"BeansException",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.boot.docker.compose.core",2,5,90,"ConnectionPorts,RunningService",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.boot.docker.compose.service.connection",2,5,90,"DockerComposeConnectionSource,DockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.core.env",2,2,90,"Environment",""
"axon-spring-boot-autoconfigure-4.12.0","com.codahale.metrics",1,6,90,"MetricRegistry",""
"axon-spring-boot-autoconfigure-4.12.0","com.github.kagkarlsson.scheduler",1,3,90,"Scheduler",""
"axon-spring-boot-autoconfigure-4.12.0","com.github.kagkarlsson.scheduler.task",1,4,90,"Task",""
"axon-spring-boot-autoconfigure-4.12.0","io.axoniq.axonserver.connector",1,1,90,"AxonServerConnection",""
"axon-spring-boot-autoconfigure-4.12.0","io.axoniq.axonserver.connector.control",1,1,90,"ControlChannel",""
"axon-spring-boot-autoconfigure-4.12.0","io.axoniq.axonserver.connector.impl",1,1,90,"ObjectUtils",""
"axon-spring-boot-autoconfigure-4.12.0","io.micrometer.core.instrument",1,4,90,"MeterRegistry",""
"axon-spring-boot-autoconfigure-4.12.0","io.micrometer.core.instrument.simple",1,2,90,"SimpleMeterRegistry",""
"axon-spring-boot-autoconfigure-4.12.0","org.apache.avro",1,2,90,"Schema",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.spring",1,1,90,"SpringUtils",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.spring.authorization",1,2,90,"SecuredMessageHandlerDefinition",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.spring.jdbc",1,2,90,"SpringDataSourceConnectionProvider",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.spring.messaging.unitofwork",1,2,90,"SpringTransactionManager",""
"axon-spring-boot-autoconfigure-4.12.0","org.axonframework.spring.saga",1,2,90,"SpringResourceInjector",""
"axon-spring-boot-autoconfigure-4.12.0","org.jetbrains.annotations",1,1,90,"NotNull",""
"axon-spring-boot-autoconfigure-4.12.0","org.jobrunr.scheduling",1,3,90,"JobScheduler",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.core.io",1,1,90,"ResourceLoader",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.lang",1,1,90,"Nullable",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.transaction",1,3,90,"PlatformTransactionManager",""
"axon-spring-boot-autoconfigure-4.12.0","org.springframework.util",1,2,90,"MultiValueMap",""
"axon-test-4.12.0","org.hamcrest",59,370,87,"Description,StringDescription,Matcher,BaseMatcher,Matchers,TypeSafeMatcher,CoreMatchers",""
"axon-test-4.12.0","javax.annotation",10,52,87,"Nonnull",""
"axon-test-4.12.0","org.testcontainers.utility",5,22,87,"DockerImageName,MountableFile",""
"axon-test-4.12.0","com.google.gson",4,7,87,"JsonParser,JsonObject,JsonArray,JsonElement",""
"axon-test-4.12.0","org.slf4j",4,13,87,"Logger,LoggerFactory",""
"axon-test-4.12.0","org.testcontainers.containers",4,15,87,"GenericContainer,ContainerLaunchException",""
"axon-test-4.12.0","org.testcontainers.containers.wait.strategy",4,5,87,"Wait,HttpWaitStrategy",""
"axon-test-4.12.0","org.junit.jupiter.api.extension",3,4,87,"ExtensionContext,BeforeEachCallback,AfterEachCallback",""
"axon-test-4.12.0","org.junit.runners.model",2,7,87,"Statement",""
"axon-test-4.12.0","AggregateEventPublisherImpl",1,2,87,"AggregateEventPublisherImpl",""
"axon-test-4.12.0","org.junit.jupiter.api",1,1,87,"Assertions",""
"axon-test-4.12.0","org.junit.rules",1,1,87,"TestRule",""
"axon-test-4.12.0","org.junit.runner",1,1,87,"Description",""
"axon-tracing-opentelemetry-4.12.0","io.opentelemetry.api.trace",9,47,5,"Tracer,Span,SpanBuilder,SpanKind,SpanContext,StatusCode",""
"axon-tracing-opentelemetry-4.12.0","io.opentelemetry.context.propagation",9,18,5,"TextMapGetter,TextMapSetter,TextMapPropagator,ContextPropagators",""
"axon-tracing-opentelemetry-4.12.0","javax.annotation",3,8,5,"Nonnull",""
"axon-tracing-opentelemetry-4.12.0","io.opentelemetry.context",2,7,5,"Context,Scope",""
"axon-tracing-opentelemetry-4.12.0","org.slf4j",2,7,5,"LoggerFactory,Logger",""
"axon-tracing-opentelemetry-4.12.0","io.opentelemetry.api",1,2,5,"GlobalOpenTelemetry",""
