"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityKCoreDecompositionValue",11,30,"org.axonframework.conversion,org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.queryhandling,org.axonframework.messaging.core,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.core.conversion,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.configuration,org.axonframework.extension.springboot.autoconfig,org.axonframework.eventsourcing.configuration,org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.event,org.axonframework.modelling,org.axonframework.modelling.annotation,org.axonframework.modelling.entity.annotation,org.axonframework.common,org.axonframework.common.annotation,org.axonframework.common.infra,org.axonframework.common.configuration","conversion,commandhandling,annotation,eventhandling,processing,pooled,segmenting,subscribing,configuration,queryhandling,core,interception,sequencing,unitofwork,autoconfig,connector,event,modelling,common,infra",""
"communityKCoreDecompositionValue",5,13,"org.axonframework.conversion.jackson,org.axonframework.conversion.avro,org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.core.retry,org.axonframework.messaging.tracing,org.axonframework.test,org.axonframework.test.matchers,org.axonframework.axonserver.connector.util,org.axonframework.common.util,org.axonframework.common.function","jackson,avro,retry,tracing,replay,test,matchers,util,function",""
"communityKCoreDecompositionValue",1,7,"org.axonframework.conversion.converter,org.axonframework.extension.springboot.actuator,org.axonframework.extension.springboot.util,org.axonframework.extension.metrics.micrometer.reservoir,org.axonframework.common.caching,org.axonframework.common.digest,org.axonframework.common.lock","converter,actuator,util,reservoir,caching,digest,lock",""
"communityKCoreDecompositionValue",4,9,"org.axonframework.conversion.jackson2,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.queryhandling.tracing,org.axonframework.extension.springboot,org.axonframework.test.extension,org.axonframework.update,org.axonframework.update.configuration,org.axonframework.common.property,org.axonframework.common.lifecycle","jackson2,annotation,tracing,springboot,extension,update,configuration,property,lifecycle",""
"communityKCoreDecompositionValue",9,5,"org.axonframework.messaging.monitoring,org.axonframework.messaging.commandhandling.gateway,org.axonframework.extension.metrics.micrometer,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.command","monitoring,gateway,micrometer,query,command",""
"communityKCoreDecompositionValue",7,4,"org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.core.configuration.reflection","interception,annotation,reflection",""
"communityKCoreDecompositionValue",10,19,"org.axonframework.messaging.monitoring.configuration,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.core.interception.annotation,org.axonframework.test.fixture,org.axonframework.eventsourcing,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.annotation.reflection,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.modelling.entity,org.axonframework.modelling.entity.child,org.axonframework.modelling.configuration,org.axonframework.modelling.repository","configuration,distributed,token,eventstreaming,annotation,fixture,eventsourcing,reflection,eventstore,jpa,entity,child,repository",""
"communityKCoreDecompositionValue",8,9,"org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.timeout,org.axonframework.test.util,org.axonframework.eventsourcing.eventstore.inmemory","interception,gateway,store,jdbc,jpa,transaction,timeout,util,inmemory",""
"communityKCoreDecompositionValue",6,11,"org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.common.jdbc,org.axonframework.common.tx,org.axonframework.common.jpa","streaming,inmemory,errorhandling,interception,gateway,correlation,jdbc,jpa,tx",""
"communityKCoreDecompositionValue",3,6,"org.axonframework.messaging.core.reflection,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.extension.metrics.micrometer.springboot,org.axonframework.extension.tracing.opentelemetry,org.axonframework.update.detection,org.axonframework.update.api","reflection,annotation,springboot,opentelemetry,detection,api",""
"communityKCoreDecompositionValue",2,7,"org.axonframework.messaging.tracing.attributes,org.axonframework.extension.springboot.service.connection,org.axonframework.extension.springboot.actuator.axonserver,org.axonframework.extension.springboot.util.jpa,org.axonframework.test.server,org.axonframework.update.common,org.axonframework.common.io","attributes,connection,axonserver,jpa,server,common,io",""
