"artifactName","dependentArtifactName","packageName","dependentPackage.fqn","dependentTypes","dependentPackageTypes","typeUsagePercentage","dependentTypeNames","Source Cypher File: Internal_Dependencies/How_many_classes_compared_to_all_existing_in_the_same_package_are_used_by_dependent_packages_across_different_artifacts.cypher"
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventstreaming","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.Assert",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventhandling.processing.streaming.segmenting","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.Assert",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.monitoring","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.Assert",""
"axon-test-5.0.1","axon-common-5.0.1","org.axonframework.test.server","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.Assert",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.core.timeout","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.AxonThreadFactory",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.monitoring.configuration","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.TypeReference",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.core.interception.annotation","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.AxonConfigurationException",""
"axon-spring-boot-autoconfigure-5.0.1","axon-common-5.0.1","org.axonframework.extension.springboot.autoconfig","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.AxonConfigurationException",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventhandling.processing","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.AxonException",""
"axon-test-5.0.1","axon-common-5.0.1","org.axonframework.test.util","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.ObjectUtils",""
"axon-update-5.0.1","axon-common-5.0.1","org.axonframework.update","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.ObjectUtils",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.core.configuration.reflection","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.Priority",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.core.unitofwork.annotation","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.Priority",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventhandling.sequencing","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.BuilderUtils",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.queryhandling.tracing","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.BuilderUtils",""
"axon-metrics-micrometer-5.0.1","axon-common-5.0.1","org.axonframework.extension.metrics.micrometer","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.BuilderUtils",""
"axon-conversion-5.0.1","axon-common-5.0.1","org.axonframework.conversion.avro","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.BuilderUtils",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventhandling.tracing","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.BuilderUtils",""
"axon-tracing-opentelemetry-5.0.1","axon-common-5.0.1","org.axonframework.extension.tracing.opentelemetry","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.BuilderUtils",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.commandhandling.tracing","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.BuilderUtils",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventhandling.processing.streaming.token.store","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.AxonTransientException",""
"axon-test-5.0.1","axon-common-5.0.1","org.axonframework.test.fixture","org.axonframework.common",1,34,0.029411764705882353,"org.axonframework.common.Registration",""
"axon-spring-boot-autoconfigure-5.0.1","axon-server-connector-5.0.1","org.axonframework.extension.springboot","org.axonframework.axonserver.connector",1,28,0.03571428571428571,"org.axonframework.axonserver.connector.TagsConfiguration",""
"axon-spring-boot-autoconfigure-5.0.1","axon-server-connector-5.0.1","org.axonframework.extension.springboot.actuator.axonserver","org.axonframework.axonserver.connector",1,28,0.03571428571428571,"org.axonframework.axonserver.connector.AxonServerConnectionManager",""
"axon-server-connector-5.0.1","axon-messaging-5.0.1","org.axonframework.axonserver.connector","org.axonframework.messaging.core",3,80,0.0375,"org.axonframework.messaging.core.HandlerExecutionException,org.axonframework.messaging.core.Message,org.axonframework.messaging.core.EventPublicationFailedException",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing","org.axonframework.messaging.core",3,80,0.0375,"org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.Context$ResourceKey",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling","org.axonframework.messaging.core",3,80,0.0375,"org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.Message,org.axonframework.messaging.core.MessageType",""
"axon-spring-boot-autoconfigure-5.0.1","axon-messaging-5.0.1","org.axonframework.extension.springboot.autoconfig","org.axonframework.messaging.core",3,80,0.0375,"org.axonframework.messaging.core.MessageDispatchInterceptor,org.axonframework.messaging.core.MessageHandlerInterceptor,org.axonframework.messaging.core.Message",""
"axon-test-5.0.1","axon-messaging-5.0.1","org.axonframework.test","org.axonframework.messaging.core.annotation",2,50,0.04,"org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.core.annotation.ParameterResolver",""
"axon-metrics-micrometer-5.0.1","axon-common-5.0.1","org.axonframework.extension.metrics.micrometer","org.axonframework.common.configuration",2,46,0.043478260869565216,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ConfigurationEnhancer",""
"axon-test-5.0.1","axon-eventsourcing-5.0.1","org.axonframework.test.fixture","org.axonframework.eventsourcing.eventstore",2,45,0.044444444444444446,"org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.EventStoreTransaction",""
"axon-server-connector-5.0.1","axon-eventsourcing-5.0.1","org.axonframework.axonserver.connector","org.axonframework.eventsourcing.eventstore",2,45,0.044444444444444446,"org.axonframework.eventsourcing.eventstore.EventStorageEngine,org.axonframework.eventsourcing.eventstore.EventStoreException",""
"axon-test-5.0.1","axon-messaging-5.0.1","org.axonframework.test.util","org.axonframework.messaging.core",4,80,0.05,"org.axonframework.messaging.core.Metadata,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.Message,org.axonframework.messaging.core.MessageType",""
"axon-test-5.0.1","axon-messaging-5.0.1","org.axonframework.test.matchers","org.axonframework.messaging.commandhandling",1,19,0.05263157894736842,"org.axonframework.messaging.commandhandling.CommandMessage",""
"axon-spring-boot-autoconfigure-5.0.1","axon-messaging-5.0.1","org.axonframework.extension.springboot.autoconfig","org.axonframework.messaging.eventhandling",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.EventMessage",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing","org.axonframework.messaging.eventhandling",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.EventMessage",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.entity.annotation","org.axonframework.messaging.eventhandling",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.EventMessage",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling","org.axonframework.messaging.eventhandling",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.EventMessage",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.annotation","org.axonframework.messaging.eventhandling",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.EventMessage",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.entity","org.axonframework.messaging.eventhandling",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.EventMessage",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.annotation.reflection","org.axonframework.messaging.eventhandling",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.EventMessage",""
"axon-test-5.0.1","axon-messaging-5.0.1","org.axonframework.test.matchers","org.axonframework.messaging.eventhandling",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.EventMessage",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.entity.child","org.axonframework.messaging.eventhandling",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.EventMessage",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.configuration","org.axonframework.messaging.eventhandling",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.SimpleEventBus",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.annotation","org.axonframework.messaging.eventhandling.annotation",1,19,0.05263157894736842,"org.axonframework.messaging.eventhandling.annotation.EventHandler",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.configuration","org.axonframework.messaging.core.interception",1,19,0.05263157894736842,"org.axonframework.messaging.core.interception.DispatchInterceptorRegistry",""
"axon-eventsourcing-5.0.1","axon-modelling-5.0.1","org.axonframework.eventsourcing.configuration","org.axonframework.modelling.entity.annotation",1,18,0.05555555555555555,"org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel",""
"axon-eventsourcing-5.0.1","axon-modelling-5.0.1","org.axonframework.eventsourcing.annotation","org.axonframework.modelling.entity.annotation",1,18,0.05555555555555555,"org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolverDefinition",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.core.retry","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.FutureUtils,org.axonframework.common.AxonNonTransientException",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.FutureUtils,org.axonframework.common.ObjectUtils",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.core.unitofwork","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.FutureUtils,org.axonframework.common.DirectExecutor",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.tracing","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.FutureUtils,org.axonframework.common.BuilderUtils",""
"axon-server-connector-5.0.1","axon-common-5.0.1","org.axonframework.axonserver.connector.event","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.FutureUtils,org.axonframework.common.StringUtils",""
"axon-modelling-5.0.1","axon-common-5.0.1","org.axonframework.modelling.configuration","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.FutureUtils,org.axonframework.common.TypeReference",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventhandling.annotation","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.FutureUtils,org.axonframework.common.Priority",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.commandhandling.annotation","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.ReflectionUtils,org.axonframework.common.AxonConfigurationException",""
"axon-eventsourcing-5.0.1","axon-common-5.0.1","org.axonframework.eventsourcing.annotation.reflection","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.ReflectionUtils,org.axonframework.common.AxonConfigurationException",""
"axon-modelling-5.0.1","axon-common-5.0.1","org.axonframework.modelling.annotation","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.ReflectionUtils,org.axonframework.common.ConstructorUtils",""
"axon-conversion-5.0.1","axon-common-5.0.1","org.axonframework.conversion","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.AxonNonTransientException,org.axonframework.common.Assert",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.core.interception","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.AxonNonTransientException,org.axonframework.common.TypeReference",""
"axon-test-5.0.1","axon-common-5.0.1","org.axonframework.test","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.AxonNonTransientException,org.axonframework.common.Priority",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventhandling.processing.streaming.token","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.CollectionUtils,org.axonframework.common.Assert",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventhandling.configuration","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.AxonConfigurationException,org.axonframework.common.BuilderUtils",""
"axon-server-connector-5.0.1","axon-common-5.0.1","org.axonframework.axonserver.connector.util","org.axonframework.common",2,34,0.058823529411764705,"org.axonframework.common.AxonException,org.axonframework.common.ObjectUtils",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.entity.annotation","org.axonframework.messaging.core.annotation",3,50,0.06,"org.axonframework.messaging.core.annotation.MessageHandlingMember,org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.annotation.reflection","org.axonframework.messaging.core.annotation",3,50,0.06,"org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.core.annotation.ParameterResolver,org.axonframework.messaging.core.annotation.PayloadParameterResolver",""
"axon-server-connector-5.0.1","axon-modelling-5.0.1","org.axonframework.axonserver.connector","org.axonframework.modelling",1,16,0.0625,"org.axonframework.modelling.ConcurrencyException",""
"axon-eventsourcing-5.0.1","axon-modelling-5.0.1","org.axonframework.eventsourcing","org.axonframework.modelling",1,16,0.0625,"org.axonframework.modelling.EntityEvolver",""
"axon-test-5.0.1","axon-messaging-5.0.1","org.axonframework.test.fixture","org.axonframework.messaging.eventstreaming",1,16,0.0625,"org.axonframework.messaging.eventstreaming.StreamingCondition",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing","org.axonframework.messaging.eventstreaming",1,16,0.0625,"org.axonframework.messaging.eventstreaming.EventCriteria",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.entity.child","org.axonframework.messaging.core",5,80,0.0625,"org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.MessageType",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.annotation.reflection","org.axonframework.messaging.core",5,80,0.0625,"org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.Message,org.axonframework.messaging.core.MessageTypeResolver,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.MessageType",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.entity","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.entity.annotation","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-test-5.0.1","axon-messaging-5.0.1","org.axonframework.test","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.entity.child","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-server-connector-5.0.1","axon-messaging-5.0.1","org.axonframework.axonserver.connector.query","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.annotation.reflection","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-test-5.0.1","axon-messaging-5.0.1","org.axonframework.test.util","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.annotation","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.annotation","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-server-connector-5.0.1","axon-messaging-5.0.1","org.axonframework.axonserver.connector.command","org.axonframework.messaging.core.unitofwork",1,16,0.0625,"org.axonframework.messaging.core.unitofwork.ProcessingContext",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.core.reflection","org.axonframework.common.configuration",3,46,0.06521739130434782,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.eventhandling.annotation","org.axonframework.common.configuration",3,46,0.06521739130434782,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.commandhandling.annotation","org.axonframework.common.configuration",3,46,0.06521739130434782,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-modelling-5.0.1","axon-common-5.0.1","org.axonframework.modelling","org.axonframework.common.configuration",3,46,0.06521739130434782,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-modelling-5.0.1","axon-common-5.0.1","org.axonframework.modelling.annotation","org.axonframework.common.configuration",3,46,0.06521739130434782,"org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-spring-boot-autoconfigure-5.0.1","axon-eventsourcing-5.0.1","org.axonframework.extension.springboot.autoconfig","org.axonframework.eventsourcing.eventstore",3,45,0.06666666666666667,"org.axonframework.eventsourcing.eventstore.EventCoordinator,org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.EventStorageEngine",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.configuration","org.axonframework.messaging.eventhandling.configuration",1,14,0.07142857142857142,"org.axonframework.messaging.eventhandling.configuration.EventBusConfigurationDefaults",""
"axon-eventsourcing-5.0.1","axon-messaging-5.0.1","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.messaging.core",6,80,0.075,"org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.SimpleEntry,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.Context",""
"axon-test-5.0.1","axon-messaging-5.0.1","org.axonframework.test.fixture","org.axonframework.messaging.core",6,80,0.075,"org.axonframework.messaging.core.Metadata,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.Message,org.axonframework.messaging.core.MessageTypeResolver,org.axonframework.messaging.core.MessageStream$Empty",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.entity.annotation","org.axonframework.messaging.core",6,80,0.075,"org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.Message,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.MessageTypeResolver,org.axonframework.messaging.core.MessageType",""
"axon-server-connector-5.0.1","axon-messaging-5.0.1","org.axonframework.axonserver.connector.command","org.axonframework.messaging.core",6,80,0.075,"org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.RemoteHandlingException,org.axonframework.messaging.core.RemoteExceptionDescription,org.axonframework.messaging.core.RemoteNonTransientHandlingException,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.GenericMessage",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.annotation","org.axonframework.messaging.commandhandling.annotation",1,12,0.08333333333333333,"org.axonframework.messaging.commandhandling.annotation.RoutingKey",""
"axon-spring-boot-autoconfigure-5.0.1","axon-messaging-5.0.1","org.axonframework.extension.springboot.autoconfig","org.axonframework.messaging.queryhandling",2,24,0.08333333333333333,"org.axonframework.messaging.queryhandling.QueryMessage,org.axonframework.messaging.queryhandling.QueryBus",""
"axon-server-connector-5.0.1","axon-messaging-5.0.1","org.axonframework.axonserver.connector","org.axonframework.messaging.queryhandling",2,24,0.08333333333333333,"org.axonframework.messaging.queryhandling.NoHandlerForQueryException,org.axonframework.messaging.queryhandling.QueryExecutionException",""
"axon-messaging-5.0.1","axon-common-5.0.1","org.axonframework.messaging.core.configuration.reflection","org.axonframework.common.configuration",4,46,0.08695652173913043,"org.axonframework.common.configuration.SearchScope,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.configuration.Configuration",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.annotation","org.axonframework.messaging.core",7,80,0.0875,"org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.Message,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.MessageTypeResolver,org.axonframework.messaging.core.MessageType",""
"axon-modelling-5.0.1","axon-messaging-5.0.1","org.axonframework.modelling.entity","org.axonframework.messaging.core",7,80,0.0875,"org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.DelayedMessageStream,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.MessageHandler,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.MessageType",""
"axon-server-connector-5.0.1","axon-common-5.0.1","org.axonframework.axonserver.connector.query","org.axonframework.common",3,34,0.08823529411764706,"org.axonframework.common.FutureUtils,org.axonframework.common.AxonException,org.axonframework.common.Registration",""
"axon-server-connector-5.0.1","axon-common-5.0.1","org.axonframework.axonserver.connector.command","org.axonframework.common",3,34,0.08823529411764706,"org.axonframework.common.FutureUtils,org.axonframework.common.Assert,org.axonframework.common.ObjectUtils",""
"axon-eventsourcing-5.0.1","axon-common-5.0.1","org.axonframework.eventsourcing.configuration","org.axonframework.common",3,34,0.08823529411764706,"org.axonframework.common.FutureUtils,org.axonframework.common.TypeReference,org.axonframework.common.ConstructorUtils",""
