"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"axon-common-5.0.3","axon-common-5.0.3",0.6721837812164791,0.6721837812164791,10,0,""
"axon-messaging-5.0.3","axon-messaging-5.0.3",0.5550279324525578,0.5550279324525578,7,2,""
"axon-conversion-5.0.3","axon-conversion-5.0.3",0.3203793014537207,0.3203793014537207,4,1,""
"axon-eventsourcing-5.0.3","axon-eventsourcing-5.0.3",0.26507466789847856,0.26507466789847856,3,4,""
"axon-modelling-5.0.3","axon-modelling-5.0.3",0.16937896282072393,0.16937896282072393,2,3,""
"axon-server-connector-5.0.3","axon-server-connector-5.0.3",0.10695962405280612,0.10695962405280612,1,4,""
"axon-test-5.0.3","axon-test-5.0.3",0.10695962405280612,0.10695962405280612,1,3,""
"axon-update-5.0.3","axon-update-5.0.3",0.10695962405280612,0.10695962405280612,1,1,""
"axon-spring-boot-autoconfigure-5.0.3","axon-spring-boot-autoconfigure-5.0.3",0.06477009747341515,0.06477009747341515,1,7,""
"axon-metrics-micrometer-5.0.3","axon-metrics-micrometer-5.0.3",0,0,0,3,""
"axon-tracing-opentelemetry-5.0.3","axon-tracing-opentelemetry-5.0.3",0,0,0,2,""
