"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: domains/git-history/queries/statistics/List_git_file_directories_with_commit_statistics.cypher"
"react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic/app/routes","routes","react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic/app","app","Michael Jackson","Mark Dalgleish",,2,1,3,"2024-10-31","2024-10-31","2024-11-22",647,669,669,"c6afcf85f2003d93e77f901e2b4ecdef5e83fd97","react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic/app/routes/home.tsx",8,1,""
"react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic/public","public","react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic","basic","Michael Jackson","Mark Dalgleish",,2,1,3,"2024-10-31","2024-10-31","2024-11-22",647,669,669,"c6afcf85f2003d93e77f901e2b4ecdef5e83fd97","react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic/public/favicon.ico",7,1,""
"react-router-7.18.3/packages/create-react-router/__tests__/fixtures/blank","blank","react-router-7.18.3/packages/create-react-router/__tests__/fixtures","fixtures","Michael Jackson","Mark Dalgleish",,2,1,3,"2024-10-31","2024-10-31","2024-11-22",647,669,669,"c6afcf85f2003d93e77f901e2b4ecdef5e83fd97","react-router-7.18.3/packages/create-react-router/__tests__/fixtures/blank/package.json",6,1,""
"react-router-7.18.3/packages/create-react-router/__tests__/fixtures/with-ignored-dir","with-ignored-dir","react-router-7.18.3/packages/create-react-router/__tests__/fixtures","fixtures","Michael Jackson","Mark Dalgleish",,2,1,3,"2024-10-31","2024-10-31","2024-11-22",647,669,669,"c6afcf85f2003d93e77f901e2b4ecdef5e83fd97","react-router-7.18.3/packages/create-react-router/__tests__/fixtures/with-ignored-dir/package.json",6,1,""
"react-router-7.18.3/packages/react-router","react-router","react-router-7.18.3/packages","packages","Matt Brophy","Michael Jackson","github-actions[bot]",176,228,2191,"2026-08-27","2026-08-28","2026-08-28",3,3,2,"fff84b5f20f35c347c9d6313dfc603db0eac6e19","react-router-7.18.3/packages/react-router/vendor/turbo-stream-v2/utils.ts",3,1,""
"react-router-7.18.3/packages/react-router-architect","react-router-architect","react-router-7.18.3/packages","packages","Matt Brophy","github-actions[bot]","Remix Run Bot",10,15,293,"2026-04-13","2026-08-28","2026-08-28",3,139,2,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/packages/react-router-architect/typedoc.mjs",3,1,""
"react-router-7.18.3/packages/react-router-architect/.changes",".changes","react-router-7.18.3/packages/react-router-architect","react-router-architect","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/react-router-architect/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/react-router-architect/__tests__","__tests__","react-router-7.18.3/packages/react-router-architect","react-router-architect","Matt Brophy","Mark Dalgleish","Michael Jackson",3,3,10,"2024-07-16","2026-06-15","2026-06-15",77,776,76,"eed3ebd417e2522f527eee4fba098785ceb3dcfb","react-router-7.18.3/packages/react-router-architect/__tests__/server-test.ts",4,1,""
"react-router-7.18.3/packages/react-router-architect/sessions","sessions","react-router-7.18.3/packages/react-router-architect","react-router-architect","Matt Brophy","Mark Dalgleish","Michael Jackson",3,1,10,"2024-07-16","2025-07-24","2025-07-24",403,776,402,"eed3ebd417e2522f527eee4fba098785ceb3dcfb","react-router-7.18.3/packages/react-router-architect/sessions/arcTableSessionStorage.ts",4,1,""
"react-router-7.18.3/packages/react-router-cloudflare","react-router-cloudflare","react-router-7.18.3/packages","packages","Matt Brophy","github-actions[bot]","Remix Run Bot",11,10,294,"2026-04-13","2026-08-28","2026-08-28",3,139,2,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/packages/react-router-cloudflare/worker.ts",3,1,""
"react-router-7.18.3/packages/react-router-cloudflare/.changes",".changes","react-router-7.18.3/packages/react-router-cloudflare","react-router-cloudflare","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/react-router-cloudflare/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/react-router-cloudflare/sessions","sessions","react-router-7.18.3/packages/react-router-cloudflare","react-router-cloudflare","Matt Brophy","Mark Dalgleish","Michael Jackson",3,1,10,"2024-07-15","2025-07-24","2025-07-24",403,777,402,"eed3ebd417e2522f527eee4fba098785ceb3dcfb","react-router-7.18.3/packages/react-router-cloudflare/sessions/workersKVStorage.ts",4,1,""
"react-router-7.18.3/packages/react-router-dev","react-router-dev","react-router-7.18.3/packages","packages","Matt Brophy","github-actions[bot]","Mark Dalgleish",97,91,1675,"2026-05-14","2026-08-28","2026-08-28",3,108,2,"ffe936b97e3ac5e10eb1d8d7c92fc993f115df52","react-router-7.18.3/packages/react-router-dev/vite/with-props.ts",3,1,""
"react-router-7.18.3/packages/react-router-dev/.changes",".changes","react-router-7.18.3/packages/react-router-dev","react-router-dev","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/react-router-dev/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/react-router-dev/__tests__","__tests__","react-router-7.18.3/packages/react-router-dev","react-router-dev","Matt Brophy","Mark Dalgleish","Michaël De Boey",15,18,119,"2026-05-14","2026-06-04","2026-06-04",88,108,87,"ffbe2591b3c47da749ba7e9c3c10ac91fd176d16","react-router-7.18.3/packages/react-router-dev/__tests__/watcher-ignored-test.ts",4,1,""
"react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic","fixtures/basic","react-router-7.18.3/packages/react-router-dev/__tests__","__tests__","Matt Brophy","Mark Dalgleish","Michaël De Boey",10,7,68,"2025-01-16","2025-12-17","2025-12-17",257,592,256,"ffbe2591b3c47da749ba7e9c3c10ac91fd176d16","react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic/tsconfig.json",6,2,""
"react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic/app","app","react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic","basic","Matt Brophy","Mark Dalgleish","Ryan Florence",8,3,35,"2025-01-16","2025-01-16","2025-01-17",591,592,592,"ffbe2591b3c47da749ba7e9c3c10ac91fd176d16","react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic/app/routes/_index.tsx",7,1,""
"react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic/app/routes","routes","react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic/app","app","Matt Brophy","Mark Dalgleish","Ryan Florence",6,1,25,"2025-01-16","2025-01-16","2025-01-17",591,592,592,"fbe8ac244eedb8556dd0faf00dfbe1f78e461120","react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic/app/routes/_index.tsx",8,1,""
"react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic/public","public","react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic","basic","Matt Brophy","Mark Dalgleish",,2,1,4,"2025-01-16","2025-01-16","2025-01-17",591,592,592,"c364bd450e5e8811bd4d24f7e5fe5489d361a66f","react-router-7.18.3/packages/react-router-dev/__tests__/fixtures/basic/public/favicon.ico",7,1,""
"react-router-7.18.3/packages/react-router-dev/__tests__/utils","utils","react-router-7.18.3/packages/react-router-dev/__tests__","__tests__","Matt Brophy","Pedro Cattori","Chance Strickland",9,5,38,"2024-06-21","2025-07-24","2025-07-24",403,800,402,"fbe8ac244eedb8556dd0faf00dfbe1f78e461120","react-router-7.18.3/packages/react-router-dev/__tests__/utils/withApp.ts",5,1,""
"react-router-7.18.3/packages/react-router-dev/cli","cli","react-router-7.18.3/packages/react-router-dev","react-router-dev","Matt Brophy","Pedro Cattori","Chance Strickland",26,5,286,"2024-06-21","2026-04-02","2026-04-02",151,800,150,"ff21161e891897367bb0d2ef930bc8485e0a9b02","react-router-7.18.3/packages/react-router-dev/cli/useJavascript.ts",4,1,""
"react-router-7.18.3/packages/react-router-dev/config","config","react-router-7.18.3/packages/react-router-dev","react-router-dev","Matt Brophy","Mark Dalgleish","Pedro Cattori",28,9,381,"2025-07-28","2026-06-04","2026-06-04",88,399,87,"ffe936b97e3ac5e10eb1d8d7c92fc993f115df52","react-router-7.18.3/packages/react-router-dev/config/routes.ts",4,1,""
"react-router-7.18.3/packages/react-router-dev/config/default-rsc-entries","default-rsc-entries","react-router-7.18.3/packages/react-router-dev/config","config","Matt Brophy","Jacob Ebey","Mark Dalgleish",4,3,29,"2025-07-28","2026-04-02","2026-04-02",151,399,150,"ed1196fffdf832d6e68ed17de08027065d24051e","react-router-7.18.3/packages/react-router-dev/config/default-rsc-entries/entry.ssr.tsx",5,1,""
"react-router-7.18.3/packages/react-router-dev/config/defaults","defaults","react-router-7.18.3/packages/react-router-dev/config","config","Matt Brophy","Mark Dalgleish","Logan McAnsh",12,2,55,"2024-06-21","2025-11-13","2025-11-13",291,800,290,"fbe8ac244eedb8556dd0faf00dfbe1f78e461120","react-router-7.18.3/packages/react-router-dev/config/defaults/entry.server.node.tsx",5,1,""
"react-router-7.18.3/packages/react-router-dev/module-sync-enabled","module-sync-enabled","react-router-7.18.3/packages/react-router-dev","react-router-dev","Matt Brophy","Mark Dalgleish",,2,4,3,"2025-01-13","2025-01-13","2025-01-16",592,594,594,"e80633bdb2a0cb2b09e6c56b42bf48e2afa378cd","react-router-7.18.3/packages/react-router-dev/module-sync-enabled/true.mjs",4,1,""
"react-router-7.18.3/packages/react-router-dev/typegen","typegen","react-router-7.18.3/packages/react-router-dev","react-router-dev","Matt Brophy","Pedro Cattori","Mark Dalgleish",10,5,80,"2025-02-12","2026-04-21","2026-04-21",132,564,131,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/packages/react-router-dev/typegen/route.ts",4,1,""
"react-router-7.18.3/packages/react-router-dev/vite","vite","react-router-7.18.3/packages/react-router-dev","react-router-dev","Matt Brophy","Mark Dalgleish","Pedro Cattori",45,35,497,"2026-01-30","2026-06-11","2026-06-11",81,213,81,"ffbe2591b3c47da749ba7e9c3c10ac91fd176d16","react-router-7.18.3/packages/react-router-dev/vite/with-props.ts",4,1,""
"react-router-7.18.3/packages/react-router-dev/vite/plugins","plugins","react-router-7.18.3/packages/react-router-dev/vite","vite","Matt Brophy","Mark Dalgleish","Edmund Hung",4,3,14,"2026-01-30","2026-04-02","2026-04-02",151,213,150,"f533d2e286bfa45e583db6d1a17a9ca9ded34d52","react-router-7.18.3/packages/react-router-dev/vite/plugins/warn-on-client-source-maps.ts",5,1,""
"react-router-7.18.3/packages/react-router-dev/vite/rsc","rsc","react-router-7.18.3/packages/react-router-dev/vite","vite","Matt Brophy","Mark Dalgleish","Jacob Ebey",6,3,66,"2025-07-28","2026-06-04","2026-06-04",88,399,87,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.18.3/packages/react-router-dev/vite/rsc/virtual-route-modules.ts",5,1,""
"react-router-7.18.3/packages/react-router-dev/vite/static","static","react-router-7.18.3/packages/react-router-dev/vite","vite","Matt Brophy","Mark Dalgleish","Pedro Cattori",6,2,51,"2025-08-07","2025-08-07","2025-08-15",381,389,389,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.18.3/packages/react-router-dev/vite/static/rsc-refresh-utils.mjs",5,1,""
"react-router-7.18.3/packages/react-router-dom","react-router-dom","react-router-7.18.3/packages","packages","Matt Brophy","github-actions[bot]","Michael Jackson",62,6,911,"2026-04-13","2026-08-28","2026-08-28",3,139,2,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/packages/react-router-dom/tsup.config.ts",3,1,""
"react-router-7.18.3/packages/react-router-dom/.changes",".changes","react-router-7.18.3/packages/react-router-dom","react-router-dom","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/react-router-dom/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/react-router-express","react-router-express","react-router-7.18.3/packages","packages","github-actions[bot]","Matt Brophy","Chance Strickland",19,11,838,"2026-04-13","2026-08-28","2026-08-28",3,139,2,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/packages/react-router-express/typedoc.mjs",3,1,""
"react-router-7.18.3/packages/react-router-express/.changes",".changes","react-router-7.18.3/packages/react-router-express","react-router-express","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/react-router-express/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/react-router-express/__tests__","__tests__","react-router-7.18.3/packages/react-router-express","react-router-express","Matt Brophy","Chance Strickland","Jacob Ebey",12,1,76,"2024-06-21","2026-06-15","2026-06-15",77,800,76,"fbe8ac244eedb8556dd0faf00dfbe1f78e461120","react-router-7.18.3/packages/react-router-express/__tests__/server-test.ts",4,1,""
"react-router-7.18.3/packages/react-router-fs-routes","react-router-fs-routes","react-router-7.18.3/packages","packages","Matt Brophy","github-actions[bot]","Mark Dalgleish",16,14,294,"2026-04-13","2026-08-28","2026-08-28",3,139,2,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/packages/react-router-fs-routes/typedoc.mjs",3,1,""
"react-router-7.18.3/packages/react-router-fs-routes/.changes",".changes","react-router-7.18.3/packages/react-router-fs-routes","react-router-fs-routes","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/react-router-fs-routes/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/react-router-fs-routes/__tests__","__tests__","react-router-7.18.3/packages/react-router-fs-routes","react-router-fs-routes","Matt Brophy","Logan McAnsh","Mark Dalgleish",11,2,56,"2024-09-11","2026-01-23","2026-01-23",220,719,219,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.18.3/packages/react-router-fs-routes/__tests__/routeManifestToRouteConfig-test.ts",4,1,""
"react-router-7.18.3/packages/react-router-node","react-router-node","react-router-7.18.3/packages","packages","github-actions[bot]","Matt Brophy","Chance Strickland",23,18,889,"2026-08-27","2026-08-28","2026-08-28",3,3,2,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/packages/react-router-node/typedoc.mjs",3,1,""
"react-router-7.18.3/packages/react-router-node/.changes",".changes","react-router-7.18.3/packages/react-router-node","react-router-node","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/react-router-node/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/react-router-node/__tests__","__tests__","react-router-7.18.3/packages/react-router-node","react-router-node","Matt Brophy","Mark Dalgleish","Chance Strickland",9,5,40,"2026-08-27","2026-08-27","2026-08-27",4,3,3,"fbe8ac244eedb8556dd0faf00dfbe1f78e461120","react-router-7.18.3/packages/react-router-node/__tests__/stream-test.ts",4,1,""
"react-router-7.18.3/packages/react-router-node/__tests__/fixtures","fixtures","react-router-7.18.3/packages/react-router-node/__tests__","__tests__","Matt Brophy",,,1,3,1,"2026-08-27","2026-08-27","2026-08-27",4,3,3,"dd336cf6c1335259f950731dfee1268444f8563f","react-router-7.18.3/packages/react-router-node/__tests__/fixtures/stream-pending-writable-error.mjs",5,1,""
"react-router-7.18.3/packages/react-router-node/sessions","sessions","react-router-7.18.3/packages/react-router-node","react-router-node","Matt Brophy","Chance Strickland","Michaël De Boey",14,1,56,"2024-06-21","2026-02-23","2026-02-23",189,800,188,"fbe8ac244eedb8556dd0faf00dfbe1f78e461120","react-router-7.18.3/packages/react-router-node/sessions/fileStorage.ts",4,1,""
"react-router-7.18.3/packages/react-router-remix-routes-option-adapter","react-router-remix-routes-option-adapter","react-router-7.18.3/packages","packages","Matt Brophy","github-actions[bot]","Ryan Florence",11,14,253,"2026-04-13","2026-08-28","2026-08-28",3,139,2,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/packages/react-router-remix-routes-option-adapter/typedoc.mjs",3,1,""
"react-router-7.18.3/packages/react-router-remix-routes-option-adapter/.changes",".changes","react-router-7.18.3/packages/react-router-remix-routes-option-adapter","react-router-remix-routes-option-adapter","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/react-router-remix-routes-option-adapter/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/react-router-remix-routes-option-adapter/__tests__","__tests__","react-router-7.18.3/packages/react-router-remix-routes-option-adapter","react-router-remix-routes-option-adapter","Matt Brophy","Mark Dalgleish","Michael Jackson",4,2,19,"2024-10-29","2025-07-24","2025-07-24",403,671,402,"eed3ebd417e2522f527eee4fba098785ceb3dcfb","react-router-7.18.3/packages/react-router-remix-routes-option-adapter/__tests__/routeManifestToRouteConfig-test.ts",4,1,""
"react-router-7.18.3/packages/react-router-serve","react-router-serve","react-router-7.18.3/packages","packages","github-actions[bot]","Matt Brophy","Chance Strickland",21,9,815,"2026-04-13","2026-08-28","2026-08-28",3,139,2,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/packages/react-router-serve/typedoc.mjs",3,1,""
"react-router-7.18.3/packages/react-router-serve/.changes",".changes","react-router-7.18.3/packages/react-router-serve","react-router-serve","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/react-router-serve/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/react-router/.changes",".changes","react-router-7.18.3/packages/react-router","react-router","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/react-router/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/react-router/__tests__","__tests__","react-router-7.18.3/packages/react-router","react-router","Matt Brophy","Michael Jackson","Chance Strickland",102,142,1030,"2026-08-27","2026-08-27","2026-08-27",4,3,3,"fff84b5f20f35c347c9d6313dfc603db0eac6e19","react-router-7.18.3/packages/react-router/__tests__/vendor/turbo-stream-test.ts",4,1,""
"react-router-7.18.3/packages/react-router/__tests__/__snapshots__","__snapshots__","react-router-7.18.3/packages/react-router/__tests__","__tests__","Chance Strickland","Michael Jackson","Matt Brophy",3,1,7,"2021-07-15","2021-09-10","2024-03-27",887,1872,1815,"eff2bd9148de1849fb93519f59262e4b53e8d823","react-router-7.18.3/packages/react-router/__tests__/__snapshots__/route-matching-test.tsx.snap",5,1,""
"react-router-7.18.3/packages/react-router/__tests__/dom","dom","react-router-7.18.3/packages/react-router/__tests__","__tests__","Matt Brophy","Michael Jackson","Chance Strickland",39,31,439,"2026-06-15","2026-08-26","2026-08-26",5,76,4,"ff1bf1823ea727b2e2fef5b95edb402b6abb2976","react-router-7.18.3/packages/react-router/__tests__/dom/useLinkClickHandler-test.tsx",5,1,""
"react-router-7.18.3/packages/react-router/__tests__/dom/components","components","react-router-7.18.3/packages/react-router/__tests__/dom","dom","Matt Brophy","Michael Jackson",,2,1,14,"2024-04-30","2024-04-30","2024-11-22",647,852,852,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.18.3/packages/react-router/__tests__/dom/components/LazyComponent.tsx",6,1,""
"react-router-7.18.3/packages/react-router/__tests__/dom/polyfills","polyfills","react-router-7.18.3/packages/react-router/__tests__/dom","dom","Matt Brophy","Michael Jackson","Jon Jensen",3,1,14,"2024-04-30","2024-04-30","2024-11-22",647,852,852,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.18.3/packages/react-router/__tests__/dom/polyfills/drop-FormData-submitter.ts",6,1,""
"react-router-7.18.3/packages/react-router/__tests__/dom/ssr","ssr","react-router-7.18.3/packages/react-router/__tests__/dom","dom","Matt Brophy","Mark Dalgleish","Ryan Florence",11,4,64,"2026-06-15","2026-06-15","2026-06-15",77,76,76,"fd2fe65e06fa0e23cc93ef406d0df41064568f60","react-router-7.18.3/packages/react-router/__tests__/dom/ssr/meta-test.tsx",6,1,""
"react-router-7.18.3/packages/react-router/__tests__/router","router","react-router-7.18.3/packages/react-router/__tests__","__tests__","Matt Brophy","Mark Dalgleish","Jacob Ebey",23,49,431,"2026-02-18","2026-08-27","2026-08-27",4,193,3,"fff84b5f20f35c347c9d6313dfc603db0eac6e19","react-router-7.18.3/packages/react-router/__tests__/router/view-transition-test.ts",5,1,""
"react-router-7.18.3/packages/react-router/__tests__/router/TestSequences","TestSequences","react-router-7.18.3/packages/react-router/__tests__/router","router","Matt Brophy","Chance Strickland","Michael Jackson",3,17,26,"2024-04-30","2025-08-15","2025-08-15",381,852,380,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.18.3/packages/react-router/__tests__/router/TestSequences/ReplaceState.ts",6,1,""
"react-router-7.18.3/packages/react-router/__tests__/router/utils","utils","react-router-7.18.3/packages/react-router/__tests__/router","router","Matt Brophy","Mark Dalgleish","Michael Jackson",4,4,70,"2024-04-30","2026-08-27","2026-08-27",4,852,3,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.18.3/packages/react-router/__tests__/router/utils/utils.ts",6,1,""
"react-router-7.18.3/packages/react-router/__tests__/rsc","rsc","react-router-7.18.3/packages/react-router/__tests__","__tests__","Matt Brophy",,,1,1,3,"2026-06-15","2026-08-24","2026-08-24",7,76,6,"e7c2d94ca41e8c8d1312a3e004d6f88b252509db","react-router-7.18.3/packages/react-router/__tests__/rsc/server-test.ts",5,1,""
"react-router-7.18.3/packages/react-router/__tests__/server-runtime","server-runtime","react-router-7.18.3/packages/react-router/__tests__","__tests__","Matt Brophy","Chance Strickland","Jacob Ebey",24,10,203,"2026-01-15","2026-08-20","2026-08-20",11,227,10,"fde69511bbfddf5a04e00d8c8bb9a7702a32b9bf","react-router-7.18.3/packages/react-router/__tests__/server-runtime/utils.ts",5,1,""
"react-router-7.18.3/packages/react-router/__tests__/utils","utils","react-router-7.18.3/packages/react-router/__tests__","__tests__","Matt Brophy","Chance Strickland","Michael Jackson",4,7,41,"2025-08-12","2026-05-05","2026-05-05",118,383,117,"fd2fe65e06fa0e23cc93ef406d0df41064568f60","react-router-7.18.3/packages/react-router/__tests__/utils/waitForRedirect.tsx",5,1,""
"react-router-7.18.3/packages/react-router/__tests__/vendor","vendor","react-router-7.18.3/packages/react-router/__tests__","__tests__","Matt Brophy","Jacob Ebey","Rafael ヤスヒデ 須藤",3,1,22,"2025-05-01","2026-05-14","2026-05-14",109,486,108,"fd2fe65e06fa0e23cc93ef406d0df41064568f60","react-router-7.18.3/packages/react-router/__tests__/vendor/turbo-stream-test.ts",5,1,""
"react-router-7.18.3/packages/react-router/lib","lib","react-router-7.18.3/packages/react-router","react-router","Matt Brophy","Jacob Ebey","Pedro Cattori",120,66,1316,"2026-08-27","2026-08-27","2026-08-27",4,3,3,"fff84b5f20f35c347c9d6313dfc603db0eac6e19","react-router-7.18.3/packages/react-router/lib/types/utils.ts",4,1,""
"react-router-7.18.3/packages/react-router/lib/dom","dom","react-router-7.18.3/packages/react-router/lib","lib","Matt Brophy","Mark Dalgleish","Michael Jackson",41,20,550,"2025-04-17","2026-08-26","2026-08-26",5,500,4,"ff1bf1823ea727b2e2fef5b95edb402b6abb2976","react-router-7.18.3/packages/react-router/lib/dom/ssr/single-fetch.tsx",5,1,""
"react-router-7.18.3/packages/react-router/lib/dom-export","dom-export","react-router-7.18.3/packages/react-router/lib","lib","Matt Brophy","Mark Dalgleish","Jacob Ebey",14,2,148,"2024-07-30","2026-06-11","2026-06-11",81,761,80,"fde69511bbfddf5a04e00d8c8bb9a7702a32b9bf","react-router-7.18.3/packages/react-router/lib/dom-export/hydrated-router.tsx",5,1,""
"react-router-7.18.3/packages/react-router/lib/dom/ssr","ssr","react-router-7.18.3/packages/react-router/lib/dom","dom","Matt Brophy","Mark Dalgleish","Pedro Cattori",28,15,336,"2025-04-17","2026-06-15","2026-06-15",77,500,76,"ff1bf1823ea727b2e2fef5b95edb402b6abb2976","react-router-7.18.3/packages/react-router/lib/dom/ssr/single-fetch.tsx",6,1,""
"react-router-7.18.3/packages/react-router/lib/router","router","react-router-7.18.3/packages/react-router/lib","lib","Matt Brophy","Pedro Cattori","Jacob Ebey",54,7,633,"2026-08-27","2026-08-27","2026-08-27",4,3,3,"fff84b5f20f35c347c9d6313dfc603db0eac6e19","react-router-7.18.3/packages/react-router/lib/router/utils.ts",5,1,""
"react-router-7.18.3/packages/react-router/lib/rsc","rsc","react-router-7.18.3/packages/react-router/lib","lib","Matt Brophy","Jacob Ebey","Mark Dalgleish",12,7,117,"2025-08-07","2026-08-27","2026-08-27",4,388,3,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.18.3/packages/react-router/lib/rsc/server.ssr.tsx",5,1,""
"react-router-7.18.3/packages/react-router/lib/rsc/html-stream","html-stream","react-router-7.18.3/packages/react-router/lib/rsc","rsc","Matt Brophy","Jacob Ebey","Michaël De Boey",3,2,16,"2025-06-26","2026-05-14","2026-05-14",109,430,108,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.18.3/packages/react-router/lib/rsc/html-stream/server.ts",6,1,""
"react-router-7.18.3/packages/react-router/lib/server-runtime","server-runtime","react-router-7.18.3/packages/react-router/lib","lib","Matt Brophy","Chance Strickland","Jacob Ebey",41,20,426,"2026-02-27","2026-06-15","2026-06-15",77,184,76,"fde69511bbfddf5a04e00d8c8bb9a7702a32b9bf","react-router-7.18.3/packages/react-router/lib/server-runtime/warnings.ts",5,1,""
"react-router-7.18.3/packages/react-router/lib/server-runtime/sessions","sessions","react-router-7.18.3/packages/react-router/lib/server-runtime","server-runtime","Matt Brophy","Chance Strickland","Mark Dalgleish",11,2,41,"2024-06-21","2025-07-24","2025-07-24",403,801,402,"fbe8ac244eedb8556dd0faf00dfbe1f78e461120","react-router-7.18.3/packages/react-router/lib/server-runtime/sessions/memoryStorage.ts",6,1,""
"react-router-7.18.3/packages/react-router/lib/types","types","react-router-7.18.3/packages/react-router/lib","lib","Matt Brophy","Pedro Cattori","Lenz Weber-Tronic",4,4,33,"2025-03-04","2026-05-14","2026-05-14",109,544,108,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/packages/react-router/lib/types/utils.ts",5,1,""
"react-router-7.18.3/packages/react-router/scripts","scripts","react-router-7.18.3/packages/react-router","react-router","Matt Brophy","Brooks Lybrand",,2,1,3,"2026-06-01","2026-06-01","2026-06-04",88,90,90,"e419f6fa57cf53e162c2df87e585c405853d58bb","react-router-7.18.3/packages/react-router/scripts/copy-docs.mjs",4,1,""
"react-router-7.18.3/packages/react-router/vendor/turbo-stream-v2","vendor/turbo-stream-v2","react-router-7.18.3/packages/react-router","react-router","Matt Brophy","Jacob Ebey","Remix Run Bot",5,4,29,"2025-05-01","2026-06-11","2026-06-11",81,486,80,"fd2fe65e06fa0e23cc93ef406d0df41064568f60","react-router-7.18.3/packages/react-router/vendor/turbo-stream-v2/utils.ts",5,2,""
